file_id	md5	size	urls	sample_id
VMRC_ZAPPS_MG_30_08623_03.R2.fq.gz	f4651462e1a1f135a9e95a82f5aa34e6	1038011924	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_08623_03.R2.fq.gz	vmrc:lib-7dee06a3,VMRC_ZAPPS_30-08623-03
VMRC_ZAPPS_MG_30_08623_03.unpaired.fq.gz	1d815bee0c68021f287f4410512faee0	6423022	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_08623_03.unpaired.fq.gz	vmrc:lib-7dee06a3,VMRC_ZAPPS_30-08623-03
VMRC_ZAPPS_MG_30_08639_05.R1.fq.gz	c2b8b79d2c0475214ddaf53f04a4f665	232760562	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_08639_05.R1.fq.gz	vmrc:lib-6e538657,VMRC_ZAPPS_30-08639-05
VMRC_ZAPPS_MG_30_08639_05.R2.fq.gz	3db8d4685ee58a243adeb507b9dbc34e	242496420	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_08639_05.R2.fq.gz	vmrc:lib-6e538657,VMRC_ZAPPS_30-08639-05
VMRC_ZAPPS_MG_30_08639_05.unpaired.fq.gz	b4ae91752b050fcdb2a991cb6afd9091	5946824	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_08639_05.unpaired.fq.gz	vmrc:lib-6e538657,VMRC_ZAPPS_30-08639-05
VMRC_ZAPPS_MG_30_08640_05.R1.fq.gz	a81d94beba98c262a4292d2b959ed066	226255322	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_08640_05.R1.fq.gz	vmrc:lib-0e3eeeea,VMRC_ZAPPS_30-08640-05
VMRC_ZAPPS_MG_30_08640_05.R2.fq.gz	bed0b871e27adf063d46b5d4c1eab6bf	232800014	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_08640_05.R2.fq.gz	vmrc:lib-0e3eeeea,VMRC_ZAPPS_30-08640-05
VMRC_ZAPPS_MG_30_08640_05.unpaired.fq.gz	0f5fb0048d8f9f213b90e8358d8b0362	1720105	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_08640_05.unpaired.fq.gz	vmrc:lib-0e3eeeea,VMRC_ZAPPS_30-08640-05
VMRC_ZAPPS_MG_30_08662_03.R1.fq.gz	a831bb0bc5d6d3ae52a4f413eca0eeba	1105686271	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_08662_03.R1.fq.gz	vmrc:lib-1159e93f,VMRC_ZAPPS_30-08662-03
VMRC_ZAPPS_MG_30_08662_03.R2.fq.gz	2e409ce4dd0fda0878aad1f5cc202f14	1171939759	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_08662_03.R2.fq.gz	vmrc:lib-1159e93f,VMRC_ZAPPS_30-08662-03
VMRC_ZAPPS_MG_30_08662_03.unpaired.fq.gz	512cbff5c1fb759a877ae1b633222ac4	7719220	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_08662_03.unpaired.fq.gz	vmrc:lib-1159e93f,VMRC_ZAPPS_30-08662-03
VMRC_ZAPPS_MG_30_09057_03.R1.fq.gz	18a2cf5e1d2d351d1f7df08db862b529	1201636206	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09057_03.R1.fq.gz	vmrc:lib-dc77ffbe,VMRC_ZAPPS_30-09057-03
VMRC_ZAPPS_MG_30_09057_03.R2.fq.gz	79706420a7bc79ebb3817fb6293cccc7	1237359189	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09057_03.R2.fq.gz	vmrc:lib-dc77ffbe,VMRC_ZAPPS_30-09057-03
VMRC_ZAPPS_MG_30_09057_03.unpaired.fq.gz	f3f662a7ea1990d072f24586828ee456	5338810	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09057_03.unpaired.fq.gz	vmrc:lib-dc77ffbe,VMRC_ZAPPS_30-09057-03
VMRC_ZAPPS_MG_30_09062_03.R1.fq.gz	6980acc8adefa57990426088b62a5c74	3819901345	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09062_03.R1.fq.gz	VMRC_ZAPPS_30-09062-03,vmrc:lib-b18f56d2
VMRC_ZAPPS_MG_30_09062_03.R2.fq.gz	c4e98d51b2b73e0330c9add2f7b6176b	4034915656	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09062_03.R2.fq.gz	VMRC_ZAPPS_30-09062-03,vmrc:lib-b18f56d2
VMRC_ZAPPS_MG_30_09062_03.unpaired.fq.gz	2c94ee7bd736b8dd0d6ec3fd890e97f3	17316799	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09062_03.unpaired.fq.gz	VMRC_ZAPPS_30-09062-03,vmrc:lib-b18f56d2
VMRC_ZAPPS_MG_30_09070_03.R1.fq.gz	0c0bf73c87bfae61787c2b2976884680	527782160	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09070_03.R1.fq.gz	VMRC_ZAPPS_30-09070-03,vmrc:lib-b7848c4d
VMRC_ZAPPS_MG_30_09070_03.R2.fq.gz	e37b4ff5e593b30f5e8548f51e5713f9	558286737	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09070_03.R2.fq.gz	VMRC_ZAPPS_30-09070-03,vmrc:lib-b7848c4d
VMRC_ZAPPS_MG_30_09070_03.unpaired.fq.gz	bd21f22f27f154b675c742db17a363c7	5774446	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09070_03.unpaired.fq.gz	VMRC_ZAPPS_30-09070-03,vmrc:lib-b7848c4d
VMRC_ZAPPS_MG_30_09071_04.R1.fq.gz	3195da001fc69c353f55df43c6fab196	291761353	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09071_04.R1.fq.gz	VMRC_ZAPPS_30-09071-04,vmrc:lib-ab85e2fb
VMRC_ZAPPS_MG_30_09071_04.R2.fq.gz	752ae07e274abfb70d0e28dcbbc79fa4	305322814	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09071_04.R2.fq.gz	VMRC_ZAPPS_30-09071-04,vmrc:lib-ab85e2fb
VMRC_ZAPPS_MG_30_09071_04.unpaired.fq.gz	e73f3fefd297a1ff64e07693305994db	2050488	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09071_04.unpaired.fq.gz	VMRC_ZAPPS_30-09071-04,vmrc:lib-ab85e2fb
VMRC_ZAPPS_MG_30_09077_04.R1.fq.gz	a22e228659386c6918118d8761ad5279	1533285041	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09077_04.R1.fq.gz	VMRC_ZAPPS_30-09077-04,vmrc:lib-20594e87
VMRC_ZAPPS_MG_30_09077_04.R2.fq.gz	d70ce50502d9a250316e5275012d0e5d	1585089760	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09077_04.R2.fq.gz	VMRC_ZAPPS_30-09077-04,vmrc:lib-20594e87
VMRC_ZAPPS_MG_30_09077_04.unpaired.fq.gz	3aca3434573ae1f3b8c0e30bc63db24e	7391513	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09077_04.unpaired.fq.gz	VMRC_ZAPPS_30-09077-04,vmrc:lib-20594e87
VMRC_ZAPPS_MG_30_09089_04.R1.fq.gz	d5b02abf90d09e5def991999d314e8bf	705792820	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09089_04.R1.fq.gz	VMRC_ZAPPS_30-09089-04,vmrc:lib-b69cc0ad
VMRC_ZAPPS_MG_30_09089_04.R2.fq.gz	9fcb52ed553d42c6d31e50e39c2f0948	740952544	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09089_04.R2.fq.gz	VMRC_ZAPPS_30-09089-04,vmrc:lib-b69cc0ad
VMRC_ZAPPS_MG_30_09089_04.unpaired.fq.gz	6d2bb5614518f7260e681cdab36f7505	3690269	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09089_04.unpaired.fq.gz	VMRC_ZAPPS_30-09089-04,vmrc:lib-b69cc0ad
VMRC_ZAPPS_MG_30_09094_03.R1.fq.gz	edfed276df24b0e65a87c112e8ab16bd	263462327	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09094_03.R1.fq.gz	VMRC_ZAPPS_30-09094-03,vmrc:lib-87ce5051
VMRC_ZAPPS_MG_30_09094_03.R2.fq.gz	e90cf520225257181710bf7e6eba1582	271964759	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09094_03.R2.fq.gz	VMRC_ZAPPS_30-09094-03,vmrc:lib-87ce5051
VMRC_ZAPPS_MG_30_09094_03.unpaired.fq.gz	2b9072d3212dad2c3b19e99035e52bfc	2005345	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09094_03.unpaired.fq.gz	VMRC_ZAPPS_30-09094-03,vmrc:lib-87ce5051
VMRC_ZAPPS_MG_30_09099_05.R1.fq.gz	b40a3453b31867cb39da63c994ce8df5	857429739	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09099_05.R1.fq.gz	VMRC_ZAPPS_30-09099-05,vmrc:lib-31e08db4
VMRC_ZAPPS_MG_30_09099_05.R2.fq.gz	ab7ef511379563be0158b2d8c7eced5c	897896661	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09099_05.R2.fq.gz	VMRC_ZAPPS_30-09099-05,vmrc:lib-31e08db4
VMRC_ZAPPS_MG_30_09099_05.unpaired.fq.gz	06ec7dcf3731ee78385939c621010872	5541467	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09099_05.unpaired.fq.gz	VMRC_ZAPPS_30-09099-05,vmrc:lib-31e08db4
VMRC_ZAPPS_MG_30_09101_05.R1.fq.gz	d54854e8d31215d95d7f962d12e8efa3	612787742	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09101_05.R1.fq.gz	VMRC_ZAPPS_30-09101-05,vmrc:lib-0aaac5e0
VMRC_ZAPPS_MG_30_09101_05.R2.fq.gz	3c61fee22447eef4347e4653efb63cd4	637574471	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09101_05.R2.fq.gz	VMRC_ZAPPS_30-09101-05,vmrc:lib-0aaac5e0
VMRC_ZAPPS_MG_30_09101_05.unpaired.fq.gz	9101e85c07e0a9de280a8593c9d24bcb	3864296	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09101_05.unpaired.fq.gz	VMRC_ZAPPS_30-09101-05,vmrc:lib-0aaac5e0
VMRC_ZAPPS_MG_30_09107_05.R1.fq.gz	de18a0756f129c04ba672092071091bf	450663454	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09107_05.R1.fq.gz	vmrc:lib-aaa23399,VMRC_ZAPPS_30-09107-05
VMRC_ZAPPS_MG_30_09107_05.R2.fq.gz	cfdd0b8f3306c8af748d85d9e8a68b36	469124506	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09107_05.R2.fq.gz	vmrc:lib-aaa23399,VMRC_ZAPPS_30-09107-05
VMRC_ZAPPS_MG_30_09107_05.unpaired.fq.gz	24d935d91d3ee92bb9bddfebf92f98c2	3358681	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09107_05.unpaired.fq.gz	vmrc:lib-aaa23399,VMRC_ZAPPS_30-09107-05
VMRC_ZAPPS_MG_30_09121_03.R1.fq.gz	d71566ff09a3951781f7cc14079946e4	8259254584	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09121_03.R1.fq.gz	vmrc:lib-453bb8fd,VMRC_ZAPPS_30-09121-03
VMRC_ZAPPS_MG_30_09121_03.R2.fq.gz	f14a7084d2202db49b6b16e0f32b0b27	8600696479	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09121_03.R2.fq.gz	vmrc:lib-453bb8fd,VMRC_ZAPPS_30-09121-03
VMRC_ZAPPS_MG_30_09121_03.unpaired.fq.gz	5c9b77076bcc81c86ae5979f043c1df9	36888452	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_09121_03.unpaired.fq.gz	vmrc:lib-453bb8fd,VMRC_ZAPPS_30-09121-03
VMRC_ZAPPS_MG_30_10078_03.R1.fq.gz	ac607691390a9bd370729d9946429945	2400010862	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10078_03.R1.fq.gz	vmrc:lib-7beeaf67,VMRC_ZAPPS_30-10078-03
VMRC_ZAPPS_MG_30_10078_03.R2.fq.gz	4ead715af0e88968f9c64b1c4b9f1352	2474375226	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10078_03.R2.fq.gz	vmrc:lib-7beeaf67,VMRC_ZAPPS_30-10078-03
VMRC_ZAPPS_MG_30_10078_03.unpaired.fq.gz	caa694594781c836d38ae6adb0c792a9	11397817	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10078_03.unpaired.fq.gz	vmrc:lib-7beeaf67,VMRC_ZAPPS_30-10078-03
VMRC_ZAPPS_MG_30_10088_03.R1.fq.gz	191c4bcd17d6d0c14669bf21f4a695da	583370526	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10088_03.R1.fq.gz	vmrc:lib-f89c3dda,VMRC_ZAPPS_30-10088-03
VMRC_ZAPPS_MG_30_10088_03.R2.fq.gz	463a58c5351c1e9fb1875868c8e0c52c	622636718	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10088_03.R2.fq.gz	vmrc:lib-f89c3dda,VMRC_ZAPPS_30-10088-03
VMRC_ZAPPS_MG_30_10088_03.unpaired.fq.gz	3f8906f537a4339928aabcf02c129829	3569703	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10088_03.unpaired.fq.gz	vmrc:lib-f89c3dda,VMRC_ZAPPS_30-10088-03
VMRC_ZAPPS_MG_30_10109_02.R1.fq.gz	1fb716d89a3500a8547ffbe7937ee831	78715150	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10109_02.R1.fq.gz	vmrc:lib-4bfaf14e,VMRC_ZAPPS_30-10109-02
VMRC_ZAPPS_MG_30_10109_02.R2.fq.gz	b01d66ecb70c30fb74812433a26a5a29	82978621	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10109_02.R2.fq.gz	vmrc:lib-4bfaf14e,VMRC_ZAPPS_30-10109-02
VMRC_ZAPPS_MG_30_10109_02.unpaired.fq.gz	6f589acc43948466fcab757c38eb33e1	2478215	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10109_02.unpaired.fq.gz	vmrc:lib-4bfaf14e,VMRC_ZAPPS_30-10109-02
VMRC_ZAPPS_MG_30_10160_02.R1.fq.gz	91ed047d26fc0e95a2a799d09b20e7ce	213235206	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10160_02.R1.fq.gz	VMRC_ZAPPS_30-10160-02,vmrc:lib-7657dc95
VMRC_ZAPPS_MG_30_10160_02.R2.fq.gz	a8299263f2ae1deec8c361c7ed432fe1	221306026	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10160_02.R2.fq.gz	VMRC_ZAPPS_30-10160-02,vmrc:lib-7657dc95
VMRC_ZAPPS_MG_30_10160_02.unpaired.fq.gz	2fc555f63b6c1fefd127a95b7302a50a	3465645	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10160_02.unpaired.fq.gz	VMRC_ZAPPS_30-10160-02,vmrc:lib-7657dc95
VMRC_ZAPPS_MG_30_10165_02.R1.fq.gz	3926044828725471048ebf4dc83c781f	209848510	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10165_02.R1.fq.gz	vmrc:lib-0da2a2c1,VMRC_ZAPPS_30-10165-02
VMRC_ZAPPS_MG_30_10165_02.R2.fq.gz	b7e4bc4dc1b773ba5d1d5242ef892649	221856285	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10165_02.R2.fq.gz	vmrc:lib-0da2a2c1,VMRC_ZAPPS_30-10165-02
VMRC_ZAPPS_MG_30_10165_02.unpaired.fq.gz	6838bbdc391dc143eb97c4dfdb513068	3409525	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10165_02.unpaired.fq.gz	vmrc:lib-0da2a2c1,VMRC_ZAPPS_30-10165-02
VMRC_ZAPPS_MG_30_10174_04.R1.fq.gz	e531271c0fc4682c21a7d717c4fdbf91	223809090	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10174_04.R1.fq.gz	vmrc:lib-8adb8825,VMRC_ZAPPS_30-10174-04
VMRC_ZAPPS_MG_30_10174_04.R2.fq.gz	0fcd43a5d00130497aae91741be5f06c	234042776	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10174_04.R2.fq.gz	vmrc:lib-8adb8825,VMRC_ZAPPS_30-10174-04
VMRC_ZAPPS_MG_30_10174_04.unpaired.fq.gz	b05cf20e917e74161a6f504df540a237	3208663	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10174_04.unpaired.fq.gz	vmrc:lib-8adb8825,VMRC_ZAPPS_30-10174-04
VMRC_ZAPPS_MG_30_10191_03.R1.fq.gz	c9780022b02ecb2002abcc3b4202f99a	226739012	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10191_03.R1.fq.gz	vmrc:lib-09387812,VMRC_ZAPPS_30-10191-03
VMRC_ZAPPS_MG_30_10191_03.R2.fq.gz	b32f303670d92a2a7a17f6883dc3c4a3	234845973	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10191_03.R2.fq.gz	vmrc:lib-09387812,VMRC_ZAPPS_30-10191-03
VMRC_ZAPPS_MG_30_10191_03.unpaired.fq.gz	832361a279e5a1702e86ba2f6bf05e3f	5645974	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10191_03.unpaired.fq.gz	vmrc:lib-09387812,VMRC_ZAPPS_30-10191-03
VMRC_ZAPPS_MG_30_10193_03B.R1.fq.gz	f8376e88fd1bb217a2bd01f037b77568	269711647	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10193_03B.R1.fq.gz	VMRC_ZAPPS_30-10193-03,vmrc:lib-cc406a9a
VMRC_ZAPPS_MG_30_10193_03B.R2.fq.gz	f3edc03a7895beb3dc8d1d522197604d	282102295	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10193_03B.R2.fq.gz	VMRC_ZAPPS_30-10193-03,vmrc:lib-cc406a9a
VMRC_ZAPPS_MG_30_10193_03B.unpaired.fq.gz	fbcbd4d242e5049ac09ab3ec56940df4	12272894	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10193_03B.unpaired.fq.gz	VMRC_ZAPPS_30-10193-03,vmrc:lib-cc406a9a
VMRC_ZAPPS_MG_30_10240_05.R1.fq.gz	882a7e16a9e446761f5cccd8957e3326	200369940	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10240_05.R1.fq.gz	VMRC_ZAPPS_30-10240-05,vmrc:lib-d5918e41
VMRC_ZAPPS_MG_30_10240_05.R2.fq.gz	6d0d8f5647c89eea8242ba968fd259da	210936516	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10240_05.R2.fq.gz	VMRC_ZAPPS_30-10240-05,vmrc:lib-d5918e41
VMRC_ZAPPS_MG_30_10240_05.unpaired.fq.gz	53233ac55b95637269f5099de4ee6fd7	2396337	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10240_05.unpaired.fq.gz	VMRC_ZAPPS_30-10240-05,vmrc:lib-d5918e41
VMRC_ZAPPS_MG_30_10245_05.R1.fq.gz	06b1e1277423286b74afc0d3a4405cc2	712300855	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10245_05.R1.fq.gz	vmrc:lib-4905d34d,VMRC_ZAPPS_30-10245-05
VMRC_ZAPPS_MG_30_10245_05.R2.fq.gz	18e39ee2817ad7d7700cd2258d1137bb	745564168	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10245_05.R2.fq.gz	vmrc:lib-4905d34d,VMRC_ZAPPS_30-10245-05
VMRC_ZAPPS_MG_30_10245_05.unpaired.fq.gz	f07fdb136a60fe6c6d7aec411c4148e8	8175310	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10245_05.unpaired.fq.gz	vmrc:lib-4905d34d,VMRC_ZAPPS_30-10245-05
VMRC_ZAPPS_MG_30_10302_05.R1.fq.gz	062dc2680db42a3a06da94ff0c056971	402002418	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10302_05.R1.fq.gz	vmrc:lib-7647a3a3,VMRC_ZAPPS_30-10302-05
VMRC_ZAPPS_MG_30_10302_05.R2.fq.gz	9b95e2b43804dd7994270006bd20591c	418784625	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10302_05.R2.fq.gz	vmrc:lib-7647a3a3,VMRC_ZAPPS_30-10302-05
VMRC_ZAPPS_MG_30_10302_05.unpaired.fq.gz	181692022a19741f84d74c3f048d3f05	3537403	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10302_05.unpaired.fq.gz	vmrc:lib-7647a3a3,VMRC_ZAPPS_30-10302-05
VMRC_ZAPPS_MG_30_10317_05.R1.fq.gz	474b71d353b004d657147b4446d3c62a	378051729	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10317_05.R1.fq.gz	vmrc:lib-9b189bc3,VMRC_ZAPPS_30-10317-05
VMRC_ZAPPS_MG_30_10317_05.R2.fq.gz	cad3769ad7af31cc384a313400311b75	396985982	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10317_05.R2.fq.gz	vmrc:lib-9b189bc3,VMRC_ZAPPS_30-10317-05
VMRC_ZAPPS_MG_30_10317_05.unpaired.fq.gz	3b48a1b19250c531ee3c83bda8e0c8a4	4067881	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10317_05.unpaired.fq.gz	vmrc:lib-9b189bc3,VMRC_ZAPPS_30-10317-05
VMRC_ZAPPS_MG_30_10318_02B.R1.fq.gz	2959952cefba5268a89e05df733138d3	211574763	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10318_02B.R1.fq.gz	vmrc:lib-c0394f19,VMRC_ZAPPS_30-10318-02
VMRC_ZAPPS_MG_30_10318_02B.R2.fq.gz	c77609c2fc9c7ba6d4f32392527a17f1	220283955	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10318_02B.R2.fq.gz	vmrc:lib-c0394f19,VMRC_ZAPPS_30-10318-02
VMRC_ZAPPS_MG_30_10318_02B.unpaired.fq.gz	1bd90e908fec5a048e6404ca5dbc43a8	8800149	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10318_02B.unpaired.fq.gz	vmrc:lib-c0394f19,VMRC_ZAPPS_30-10318-02
VMRC_ZAPPS_MG_30_10537_02.R1.fq.gz	c1085f2984aa49e00b4b127934b11f64	473729636	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10537_02.R1.fq.gz	VMRC_ZAPPS_30-10537-02,vmrc:lib-5bfb3250
VMRC_ZAPPS_MG_30_10537_02.R2.fq.gz	3c6c3ee44b7ff824eef246e295f26bc8	492843376	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10537_02.R2.fq.gz	VMRC_ZAPPS_30-10537-02,vmrc:lib-5bfb3250
VMRC_ZAPPS_MG_30_10537_02.unpaired.fq.gz	ba15506d5fe7b81662c71e87271cd8b9	4525021	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10537_02.unpaired.fq.gz	VMRC_ZAPPS_30-10537-02,vmrc:lib-5bfb3250
VMRC_ZAPPS_MG_30_10546_04.R1.fq.gz	008c77ee803acfd2ff18cff1d0cb32f0	358808617	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10546_04.R1.fq.gz	vmrc:lib-cfc75fef,VMRC_ZAPPS_30-10546-04
VMRC_ZAPPS_MG_30_10546_04.R2.fq.gz	e01caf5d1204b9a85f6eb87b5d38f890	372654572	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10546_04.R2.fq.gz	vmrc:lib-cfc75fef,VMRC_ZAPPS_30-10546-04
VMRC_ZAPPS_MG_30_10546_04.unpaired.fq.gz	c58fb19dc0975a0a53a165157b6f22e7	4032473	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10546_04.unpaired.fq.gz	vmrc:lib-cfc75fef,VMRC_ZAPPS_30-10546-04
VMRC_ZAPPS_MG_30_10561_03.R1.fq.gz	a3ce43e8f973cb50ec485e74a86f7fae	863460992	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10561_03.R1.fq.gz	vmrc:lib-f6412342,VMRC_ZAPPS_30-10561-03
VMRC_ZAPPS_MG_30_10561_03.R2.fq.gz	c0aa22b6d9d3a734f04e57ce2270ffbf	906922632	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10561_03.R2.fq.gz	vmrc:lib-f6412342,VMRC_ZAPPS_30-10561-03
VMRC_ZAPPS_MG_30_10561_03.unpaired.fq.gz	568eceaa1b931da08a7df9a4addd6976	6770314	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10561_03.unpaired.fq.gz	vmrc:lib-f6412342,VMRC_ZAPPS_30-10561-03
VMRC_ZAPPS_MG_30_10563_03.R1.fq.gz	028acbdaef06721d60b66031eb0056aa	1652910109	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10563_03.R1.fq.gz	VMRC_ZAPPS_30-10563-03,vmrc:lib-cfe6469b
VMRC_ZAPPS_MG_30_10563_03.R2.fq.gz	1061f33b83a136c55b7254bc0e09e4f4	1716180191	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10563_03.R2.fq.gz	VMRC_ZAPPS_30-10563-03,vmrc:lib-cfe6469b
VMRC_ZAPPS_MG_30_10563_03.unpaired.fq.gz	5b7c75f20459e9245bfd947818b4fecf	10617553	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10563_03.unpaired.fq.gz	VMRC_ZAPPS_30-10563-03,vmrc:lib-cfe6469b
VMRC_ZAPPS_MG_30_10566_05.R1.fq.gz	21832184fa92ed157b24e138c578abd7	803212578	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10566_05.R1.fq.gz	VMRC_ZAPPS_30-10566-05,vmrc:lib-79e07d24
VMRC_ZAPPS_MG_30_10566_05.R2.fq.gz	2b979f2efdeffe01fbc9ccf3ec5dbb98	842997210	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10566_05.R2.fq.gz	VMRC_ZAPPS_30-10566-05,vmrc:lib-79e07d24
VMRC_ZAPPS_MG_30_10566_05.unpaired.fq.gz	6aa10cd290447c69fb93da2cc1fbf00f	5504188	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10566_05.unpaired.fq.gz	VMRC_ZAPPS_30-10566-05,vmrc:lib-79e07d24
VMRC_ZAPPS_MG_30_10572_05.R1.fq.gz	cd8d76860411e1b85eb68e15ecfe8cf6	663397900	gs://vmrc-zapps-metagenome/sequence_reads/Illumina/MG_30_10572_05.R1.fq.gz	vmrc:lib-7a9ce76a,VMRC_ZAPPS_30-10572-05
